id,title,singer,genre,lyrics
30512671,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),댄스,빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 야자나무 그늘 아래 졸고 싶고 뜨거운 여름밤의 바람은 불고 너무 쉽게 사랑 빠져 버릴 나인틴 우린 제법 어울리고 또 멋져 좋아 첫눈에 반해 버린 네가 자꾸만 생각나 내 방식대로 갈래 빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 일곱 개의 무지갯빛 문을 열어 너의 세상은 짜릿해 멋있어 태양보다 빨간 네 사랑의 색깔 내가 가질래 내 멋대로 할래 날 봐 넌 뭘 생각하는데 오늘 뭘 할 수 있을까 내 맘대로 상상해 빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 복숭아 주스 스윗 앤 사워 믹스 Mood  네게 주고픈 칵테일을 Brew RED 귓속이 쨍 코가 맹 상상 그 이상 기분 Up and bang RED Bet you wanna  bet you wanna dance like this 외쳐보자 좋아해요 솔직히 긴장해 땀이 뚝뚝 귀엽지 사랑에 빠져 그을려 우린 RED RED Ah 말 안 해도 알아주면 안 돼 내 맘은 더 커져 가는데 다 흘려버린 아이스크림같이 이러다 녹을지 몰라 그러니 말해 그래 그래 말해  그러니 말해 그래 그래 말해  너의 색깔로 날 물들여줘 더 진하게 강렬하게 빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 내가 제일 좋아하는 건 여름의 너
31286161,사이렌 (Siren),선미,댄스,내가 말했잖아 속지 말라고 이 손을 잡는 순간 너는 위험해질 거라고 Now you’re bleeding 근데도 끌리니 뻔히 다 알면서도 왜 그리 빤히 쳐다보니 놔 그냥 조금도 망설이지 말고 놔 그냥 너를 아프게 할 거란 걸 알잖아 네 환상에 아름다운 나는 없어 Can’t you see that boy Get away out of my face 더 다가오지 마 boy 슬퍼해도 난 울지 않아 Get away out of my face 더 바라보지 마 boy 슬퍼해도 난 울지 않아 라랄라라라 라랄라라라 라랄라라라 라랄라라라 차가운 나를 보는 너의 눈빛 우릴 비추던 달빛 이제는 저물어 간다고 보이지 않니 날 놓지 못하는 손 조금씩 붉어져가잖아 놔 그냥 조금도 망설이지 말고 놔 그냥 너를 아프게 할 거란 걸 알잖아 네 환상에 아름다운 나는 없어 Can’t you see that boy Get away out of my face 더 다가오지 마 boy 슬퍼해도 난 울지 않아 Get away out of my face 더 바라보지 마 boy 슬퍼해도 난 울지 않아 라랄라라라 라랄라라라 라랄라라라 라랄라라라 Can’t you see that boy What Can’t you see that boy I ain’t cry no more Get away out of my face 더 다가오지 마 boy 슬퍼해도 난 울지 않아 Get away out of my face 더 바라보지 마 boy 슬퍼해도 난 울지 않아 라랄라라라 라랄라라라 라랄라라라 라랄라라라
31230093,Power Up,Red Velvet (레드벨벳),댄스,Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Oh 아무것도 안 했는데 왜 시간은 벌써 3시 아이스 아메리카노 마셔도 왜 더 후끈후끈하니 태양은 우릴 놀리고 아스팔트 온도 50도 Wow 원해요 에너지 차갑거나 아예 뜨겁게 Summer Magic 반짝인 그 Ocean 위로 난 벌써 날아 Go Go 에어플레인 번개처럼 날아라 카우아이 파도 속 나를 던져 버리게 이예이예 이예이예이예이예 Let’s power up 까맣게 다 타버릴 거예요 Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba Let’s power up 놀 때 제일 신나니까요 Oh 좋아하는 걸 원해봐요 I want it I want it want it want it yeah 매일 그대 열정은 타오르죠 I’ll take it I’ll take it take it take it yeah 그런 게 우리의 천재적인 파워야 즉흥적 본능적 맞아 그게 필요해 떠나요 오늘 밤 짜릿함을 찾으러 레벨업 엔진 소리 들뜬 맘의 백그라운드 뮤직 봐 벌써 날아 Go Go 에어플레인 태양 위로 날아라 Diving to the sky 완전 소름 돋았어 이예이예 이예이예이예이예 Let’s power up 까맣게 다 타버릴 거예요 Go Go 에어플레인 번개처럼 날아라 카우아이 파도 속 나를 던져 버리게 이예이예 이예이예이예이예 Let’s power up 까맣게 다 타버릴 거예요 Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba Let’s power up 놀 때 제일 신나니까요 선생님은 내게 말씀하셨죠 놀 때도 일할 때도 즐겁게 해 그래 난 유달리 반짝거렸죠 뜨거움도 새로움도 It’s mine Go Go 에어플레인 번개처럼 날아라 카우아이 파도 속 나를 던져 버리게 이예이예 이예이예이예이예 Let’s power up 까맣게 다 타버릴 거예요 Go Go 에어플레인 태양 위로 날아라 Diving to the sky 완전 소름 돋았어 이예이예 이예이예이예이예 Let’s power up 까맣게 다 타버릴 거예요 Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba-banana Ba-ba-banana-nana Ba Let’s power up 놀 때 제일 신나니까요
30877002,눈사람,정승환,발라드,멀리 배웅하던 길 여전히 나는 그곳에 서서 그대가 사랑한 이 계절의 오고 감을 봅니다 아무 노력 말아요 버거울 땐 언제든 나의 이름을 잊어요 꽃잎이 번지면 당신께도 새로운 봄이 오겠죠 시간이 걸려도 그대 반드시 행복해지세요 그 다음 말은 이젠 내가 해줄 수 없어서 마음속에만 둘게요 꽃잎이 번지면 그럼에도 새로운 봄이 오겠죠 한참이 걸려도 그대 반드시 행복해지세요 끝 눈이 와요 혹시 그대 보고 있나요 슬퍼지도록 시리던 우리의 그 계절이 가요 마지막으로 날 떠올려 준다면 안 되나요 다시 한 번 더 같은 마음이고 싶어 우릴 보내기 전에 몹시 사랑한 날들 영원히 나는 이 자리에서
31085238,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,랩/힙합,외로움이 가득히 피어있는 이 garden 가시투성이 이 모래성에 난 날 매었어 너의 이름은 뭔지 갈 곳이 있긴 한지 Oh could you tell me 이 정원에 숨어든 널 봤어 And I know 너의 온긴 모두 다 진짜란 걸 푸른 꽃을 꺾는 손 잡고 싶지만 내 운명인 걸 Don't smile on me Light on me 너에게 다가설 수 없으니까 내겐 불러줄 이름이 없어 You know that I can't Show you ME Give you ME 초라한 모습 보여줄 순 없어 또 가면을 쓰고 널 만나러 가 But I still want you 외로움의 정원에 핀 너를 닮은 꽃 주고 싶었지 바보 같은 가면을 벗고서 But I know 영원히 그럴 수는 없는 걸 숨어야만 하는 걸 추한 나니까 난 두려운 걸 초라해 I’m so afraid 결국엔 너도 날 또 떠나버릴까 또 가면을 쓰고 널 만나러 가 할 수 있는 건 정원에 이 세상에 예쁜 너를 닮은 꽃을 피운 다음 니가 아는 나로 숨쉬는 것 But I still want you I still want you 어쩌면 그때 조금만 이만큼만 용길 내서 너의 앞에 섰더라면 지금 모든 건 달라졌을까 난 울고 있어 사라진 무너진 홀로 남겨진 이 모래성에서 부서진 가면을 바라보면서 And I still want you But I still want you But I still want you And I still want you
30700708,LIKEY,TWICE (트와이스),댄스,설렌다 Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 자꾸 드러내고 싶지 자꾸만 사소한 것 하나까지 전부다 작은 화면 속에 내가 제일 예뻐 보이고파 아직은 감춰 이런 내 마음 꾹꾹 멋 부린다는 건 정말 귀찮은 거 그렇다고 절대 대충할 수가 없는걸 매일 가슴 뛰게 해 이건 네가 몰라야만 돼 그러면서 뻔뻔하게 BB크림 파파파 립스틱을 맘맘마 카메라에 담아볼까 예쁘게 이거 보면 웃어줘 그리고 꼭 눌러줘 저 밑에 앙증맞고 새빨간 Heart Heart 근데 좋아요란 말은 뻔해 내 맘 표현하기엔 부족한데 근데 좋아요 잠도 못 자도 지각하게 돼도 좋은걸 설렌다 Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart 숨을 훕 참아 지퍼를 올리게 다시 한번 허리를 훕 으라차차차 다 입었다 Baby 세상엔 예쁜 옷이 너무나도 많고 많아 BB크림 파파파 립스틱을 맘맘마 카메라에 담아볼까 예쁘게 이거 보면 웃어줘 그리고 꼭 눌러줘 저 밑에 앙증맞고 새빨간 Heart Heart 근데 좋아요란 말은 뻔해 내 맘 표현하기엔 부족한데 근데 좋아요 잠도 못 자도 지각하게 돼도 좋은걸 그저 바라보고 있지 아무 말도 할 수 없지 조금만 더 다가와요 내 맘 알아줘요 더 이상 감추고만 싶지 않아 오늘따라 기분이 꿀꿀해 안 그런척해 봐도 슬프냬  아무 반응 없는 너 땜에 삐졌는데 눈치 없이 친구들이 나오라고 부르네 Oh 잠깐만 잠깐만 연락이 이제야 오는걸 Woo 하루종일 기분이 왔다 갔다 울다가도 다시 신나서 춤추네 설렌다 Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart
30481578,마지막처럼,BLACKPINK,댄스,너 뭔데 자꾸 생각나 자존심 상해 애가 타 얼굴이 뜨겁고 가슴은 계속 뛰어 내 몸이 맘대로 안 돼 어지러워 넌 한 줌의 모래 같아 잡힐 듯 잡히지 않아 넌 쉽지 않은 걸 그래서 더 끌려 내 맘이 맘대로 안 돼 어이없어 지금 너를 원하는 내 숨결이 느껴지니 널 바라보고 있어도 missing you 서툰 날 won’t you set me free Baby 날 터질 것처럼 안아줘 그만 생각해 뭐가 그리 어려워 거짓말처럼 키스해줘 내가 너에게 마지막 사랑인 것처럼 마지막처럼 마-마-마지막처럼 마지막 밤인 것처럼 love 마지막처럼 마-마-마지막처럼 내일 따윈 없는 것처럼 Uh I'ma fall in love baby You gon finna catch me Uh give you all of this baby Call me pretty and nasty Cause we gonna get it my love you can bet it on black we gon double the stack on them whoa I be the Bonnie and you be my Clyde We ride or die Xs and Os 시간은 흘러가는데 마음만 급해지지 내 세상은 너 하나만 missing you 서툰 날 won’t you set me free Baby 날 터질 것처럼 안아줘 그만 생각해 뭐가 그리 어려워 거짓말처럼 키스해줘 내가 너에게 마지막 사랑인 것처럼 마지막처럼 마-마-마지막처럼 마지막 밤인 것처럼 love 마지막처럼 마-마-마지막처럼 내일 따윈 없는 것처럼 One two three 새로운 시작이야 절대 뒤돌아보진 않을 거니까 날 너에게 던지면 너는 날 꼭 잡아줘 세상은 우릴 꺾지 못할 테니까 BLACKPINK in your area Baby 날 터질 것처럼 안아줘 그만 생각해 뭐가 그리 어려워 거짓말처럼 키스해줘 내가 너에게 마지막 사랑인 것처럼 마지막처럼 마-마-마지막처럼 마지막 밤인 것처럼 love 마지막처럼 마-마-마지막처럼 내일 따윈 없는 것처럼 love
30997649,EVERYDAY,WINNER,랩/힙합,"영화나 볼래 조조  너만 좋다면 난 고고 (고고씽) 대답해 그냥 ㅇㅇ (She says, “Yes”) 티켓 두 장은 로또   너 화장하지 마, 배불러 더 이뻐지면 난 앰뷸런스 Honeybee, honeybee 꼬여 꽃을 쥔 건 Only one That's you, you woo wee 넌 나의 종교, 일주일 매일 영접할 수 있다면 매일이 주일 Woo wee  도대체 넌 뭔데 빈틈이 없네 잘 웃다가도 토라지면 마음이 아파와 I want you to love me, oh till I die yeah 다 가져가 원한다면 내 모든 오늘을, Babe  넌 봐도, 봐도 끝이 안 보여 넌 파도, 파도 매일 새로워 월 화 수 목 금 토 일 가지곤 부족해 하루를 더 만들 지경  Everyday, day, every, everyday (With u, with u, with u) Everyday, day, every, everyday (With me, with me, with me) Everyday, day, every, everyday (일 주, 일 주, 일주일) Everyday, day, every, everyday (Everyday, yeah)   피자, 파스타는 So so (yum, yum) 네가 원함 난 ㄱㄱ (고고씽) 수업 마치고 톡톡 (톡톡) 만나면 반갑다고 뽀뽀 (chu) 미소 한방에 정신이 픽픽픽 전화긴 계속 링링링 여사친 이젠 다 ㅂㅂㅂ 정리하고 네게 올인인인 Everyday 기도해 365일 내 이름 대신 불러줘, My boy 주머니에 찔러 넣은 손 꺼내서  내 손잡아 줘  도대체 넌 뭔데 빈틈이 없네 잘 웃다가도 토라지면 마음이 아파와 I want you to love me, oh till I die yeah 다 가져가 원한다면 내 모든 오늘을, Babe  넌 봐도, 봐도 끝이 안 보여 넌 파도, 파도 매일 새로워 월 화 수 목 금 토 일 가지곤 부족해 하루를 더 만들 지경  Everyday, day, every, everyday (With u, with u, with u) Everyday, day, every, everyday (With me, with me, with me) Everyday, day, every, everyday (일 주, 일 주, 일주일) Everyday, day, every, everyday  잠이 뭐가 필요해 네가 필요해 난 너와의 시간이 다 약이라서 하나도 안 피곤해 아니 부족해 더 가까이 이리 와 널 원해, 원해, 원해, 더  Everyday, day, every, everyday (With u, with u, with u) Everyday, day, every, everyday (With me, with me, with me) Everyday, day, every, everyday (일 주, 일 주, 일주일) Everyday, day, every, everyday (Everyday, yeah)"
30690674,눈 떠보니 이별이더라,포맨 (4MEN),발라드,분명 나는 꿈을 꾼 거다 눈 떠보니 이별이더라 휴대폰을 확인해 봤더니 다시 봐도 이별이더라 헛웃음만 흘러나왔고 두 다리는 풀려 버렸고 문득 스친 네 얼굴 생각나 눈물이 하염없이 쏟아지는데 대체 무슨 짓을 한 건데 엎질러진 물에 난 젖은 채로 꼼짝 못하고 그 수많은 이별 뒤에도 넌 분명히 사랑이었다 정말 내 옆에 있었잖아 늘 여기 있었잖아 네가 날 떠나가면 그냥 가버리면 이런 식이면 나 곤란한데 눈 떠보니 이별이더라 이건 절대 현실이 아니야 눈 감으면 꿈이 될 거야 애써 부정해봐도 이별이 맞잖아 눈물마저 말라버리고 네 이름만 중얼거리고 움직이지 못하고 웅크린 채 너만 외치고  그 수많은 이별 뒤에도 넌 분명히 사랑이었다 정말 내 옆에 있었잖아 늘 여기 있었잖아 네가 날 떠나가면 그냥 가버리면 이런 식이면 나 곤란한데 꿈만 같던 사랑도 다 이별하면 현실이야 알람 하나 없이 깨어나 한 번만 더 기회를 줘 다시 하면 잘할 텐데 내가 바보 같아 화가 나 참을 수가 없다 그 수많은 이별 뒤에도 당연하게 이별이 온다 정말 가슴을 찢어 놔도 네가 날 짓밟아도 나 아닌 딴 사람과 평생 사랑해도 나는 너 아니면 곤란한데 평생 나는 너 아니면 안 되는데 눈 떠보니 이별이더라
30190630,첫눈처럼 너에게 가겠다,에일리(Ailee),"발라드, 국내드라마",널 품기 전 알지 못했다 내 머문 세상 이토록 찬란한 것을 작은 숨결로 닿은 사람 겁 없이 나를 불러준 사랑 몹시도 좋았다 너를 지켜보고 설레고 우습게 질투도 했던 평범한 모든 순간들이 캄캄한 영원 그 오랜 기다림 속으로 햇살처럼 니가 내렸다 널 놓기 전 알지 못했다 내 머문 세상 이토록 쓸쓸한 것을 고운 꽃이 피고 진 이 곳 다시는 없을 너라는 계절 욕심이 생겼다 너와 함께 살고 늙어가 주름진 손을 맞잡고 내 삶은 따뜻했었다고 단 한번 축복 그 짧은 마주침이 지나 빗물처럼 너는 울었다 한번쯤은 행복하고 싶었던 바람 너까지 울게 만들었을까 모두 잊고 살아가라 내가 널 찾을 테니 니 숨결 다시 나를 부를 때 잊지 않겠다 너를 지켜보고 설레고 우습게 질투도 했던 니가 준 모든 순간들을 언젠가 만날 우리 가장 행복할 그날 첫눈처럼 내가 가겠다 너에게 내가 가겠다
30989550,바코드 (Prod. GroovyRoom),김하온 (HAON),랩/힙합,끊어버리고만 싶어 이거 다 그만 놔버리고 싶어 모두 다 엄마는 바코드 찍을 때 무슨 기분인지 묻고 싶은데 알고 나면 내가 다칠까 난 사랑받을 가치 있는 놈일까 방송 싫다면서 바코드 달고 현재 여기 흰색 배경에 검은 줄이  내 팔을 내려보게 해 이대로 사는 게 의미는 있을지  또 궁금해 행복이란 무엇일까 그것은 어디에도 없으며  동시에 어디에나 있구나 우린 앞만 보고 살도록 배웠으니까 주위에 남아있던  행복을 놓쳐 빛나지 못하는 거야 네까짓 게 뭘 알아 행복은 됐어 내 track update되는 건  불행이 다 했어 잠깐 반짝하고 말 거야  like 바코드 빛같이 우리도 마찬가지 삑 그리고 다음 삑 그리고 다음 영수증은 챙겨줘 우리 추억을 위해  삑 그리고 다음 삑 그리고 다음 영수증은 버려줘 마지막 존심을 위해 삑 그리고 다음 삑 그리고 다음 영수증은 챙겨줘 우리 추억을 위해  삑 그리고 다음 삑 그리고 다음 비틀비틀 거리다가  떠난 이들의 뒤를 따를 수도 굳이 피를 안 봐도 되는  현실에 감사를 뒤를 잇는 것이 아닌  그저 잊는 힘을 기른 나는 기를 쓰지 않고  만들어 믿음뿐인 길을 그리고 지금 나의 비밀을 아는 너는 웃지도 울지도 아리송한  표정을 하고 있군 검은 줄들의 모양은 다 다르긴 해도 삑소리 나면 우리 모두를  빛으로 비추겠지 비틀비틀 거리는 걸음이  나다운 거 같아 깊은 늪에 빠져있는 게  훨씬 자연스러워 난 난 늪에 빠진 기분이  어떤진 모르겠으나 넌 갈 수 있어 지평선 너머의  미지의 곳으로 삶이란 흐르는 오케스트라  우리는 마에스트로 삑 그리고 다음 삑 그리고 다음 영수증은 버려줘 마지막 존심을 위해 삑 그리고 다음 삑 그리고 다음 영수증은 챙겨줘 우리 추억을 위해  삑 그리고 다음 삑 그리고 다음 영수증은 버려줘 마지막 존심을 위해 삑 그리고 다음 삑 그리고 다음 영수증은 챙겨줘 우리 추억을 위해  어떻게 멀쩡하겠니 나보다 고생 덜한  래퍼들이 전부 머리 위 그래 운 그게 내 문제니 세례명을 달고 신을 등진 내 잘못이니 아마도 내가 작년 이맘 때에  알바 아니면 정신과 다니지 않고 등골 빨아 랩만 더 했다면 후회들은 내 흉터와 새벽 공기 눈물을 내 기억 제일 초라한 장면으로 남겨줘 남겨줘 난 내게 사랑만 남겨둬 우리 사일 선으로 그으면  모양은 마름모 하나도 놔두지 않아 나쁜 건 I don't know 영감이 될 수 있건  인정해 야 나도 but Boy you need meditation 흐르는 건 피 아닌 perspiration We gotta be new generation Now be patient 우린 새로운 변화의 때에 있어  방향을 모르겠다면 믿고  나를 따라와줘 삑 그리고 다음 삑 그리고 다음 영수증은 버려줘 마지막 존심을 위해 삑 그리고 다음 삑 그리고 다음 영수증은 챙겨줘 우리 추억을 위해  삑 그리고 다음 삑 그리고 다음 영수증은 버려줘 마지막 존심을 위해 삑 그리고 다음 삑 그리고 다음 영수증은 챙겨줘 우리 추억을 위해  Meditation 내 텐션에 도움 안 돼 앉아있을 시간이 어디 있어 바코드를 횡단보도 삼아 뛰어서 벗어나야겠어  이 네모 밖으로 말이야 Depression은 내 텐션에 도움 안돼 우울에 빠져 자빠져 난 시간이 아까워 바코드가 붙었다면 I'm on a conveyor 외부와 내부의 의도를  동시에 쥐고 달려 삑 그리고 다음 삑 그리고 다음 삑 그리고 다음 삑 그리고 다음 영수증은 챙겨주길  우리의 추억을 위해
31302310,헤어지는 중,펀치 (Punch),R&B/Soul,나를 사랑하나요 같은 곳을 보나요 이미 알고 있어요 아닌 걸 알죠 배우지 않았어도 이별은 알 수 있죠 사랑은 늘 더딘데 이별은 서둘러 오네요 너와 사랑했던 이 거리가 나를 눈물짓게 만들어 더 사랑한 사람이 원래 더 아파 노래처럼 다신 누구도 사랑하지마 결국 나만큼 아플테니 그땐 내가 없어 이젠 끝이야 안녕 찬 바람이 불어와 코 끝이 붉어지면 슬픈 노래를 불러 내가 젤 잘하는 거니까 내게 혼자 하는 사랑이란 나를 더 아프게 만들죠 이젠 내게 솔직해져야 해 끝내 난 너에게 슬픈 안녕을 말해야겠어 너를 그 자리에 두고서 나의 사랑 안녕 이젠 그대여 안녕 다시 돌아오지는마 같은 상처를 받기 너무 두려우니까 널 여전히 사랑해 가끔 널 생각해 생각해 우연히 만나면 그냥 모른 척 지나가줄래 나도 널 지운 척 할테니 이미 끝난 사랑 다시 안할래 안녕
31266290,IDOL,방탄소년단,랩/힙합,You can call me artist You can call me idol 아님 어떤 다른 뭐라 해도 I don't care I'm proud of it 난 자유롭네 No more irony 나는 항상 나였기에 손가락질 해  나는 전혀 신경 쓰지 않네 나를 욕하는  너의 그 이유가 뭐든 간에 I know what I am I know what I want I never gon' change I never gon' trade Trade off 뭘 어쩌고 저쩌고 떠들어대셔 I do what I do  그니까 넌 너나 잘하셔 You can't stop me lovin' myself 얼쑤 좋다 You can't stop me lovin' myself 지화자 좋다 You can't stop me lovin' myself OHOHOHOH OHOHOHOHOHOH OHOHOHOH 덩기덕 쿵더러러  얼쑤 OHOHOHOH OHOHOHOHOHOH OHOHOHOH 덩기덕 쿵더러러  얼쑤 Face off 마치 오우삼 ay Top star with that spotlight ay 때론 슈퍼히어로가 돼 돌려대 너의 Anpanman 24시간이 적지 헷갈림 내겐 사치  I do my thang I love myself I love myself I love my fans Love my dance and my what 내 속안엔  몇 십 몇 백명의 내가 있어 오늘 또 다른 날 맞이해 어차피 전부 다 나이기에 고민보다는 걍 달리네 Runnin' man Runnin' man Runnin' man 뭘 어쩌고 저쩌고 떠들어대셔 I do what I do  그니까 넌 너나 잘하셔 You can't stop me lovin' myself 얼쑤 좋다 You can't stop me lovin' myself 지화자 좋다 You can't stop me lovin' myself OHOHOHOH OHOHOHOHOHOH OHOHOHOH 덩기덕 쿵더러러 얼쑤 OHOHOHOH OHOHOHOHOHOH OHOHOHOH 덩기덕 쿵더러러 얼쑤 I'm so fine wherever I go 가끔 멀리 돌아가도 It's okay  I'm in love with my-my myself It's okay  난 이 순간 행복해 얼쑤 좋다 You can't stop me lovin' myself 지화자 좋다 You can't stop me lovin' myself OHOHOHOH OHOHOHOHOHOH OHOHOHOH 덩기덕 쿵더러러  얼쑤 OHOHOHOH OHOHOHOHOHOH OHOHOHOH 덩기덕 쿵더러러 얼쑤
31215747,SoulMate (Feat. 아이유),지코 (ZICO),R&B/Soul,젊음의 한복판에서 두 남녀가 사는 작은 섬 네 기분이 여기 날씨고 새빨간 열매가 열렸어 조금 낯설었던 맞은편 이제 내가 제일 아끼는 곳 나오기 싫은 이부자리 같아 대체 왜 너여야만 했는지 매일 다른 이유를 말해줄게 형체를 알아보지 못해도 테두리를 함께 그릴 사람 오래 기다렸지 안녕 나의 소울메이트 모든 게 너다워졌어 투명한 매듭에 묶여 한시도 이곳을 못 떠나 Stuck with each other 큰 소파에 누워 스푼 하나로 장난치며 먹는 아이스크림 손을 포개고 춤을 춰 낮부터 아무런 반주 없이 말풍선이 가득한 둘만의 파티 숨 쉴 때마다 향이 날 수 있어 잠에서 깨는 일도 신날 수 있어 일어나지 않은 일로 질투 날 수 있어 티격태격할 때 많지만 It’s fine These day 각자의 시계를 꺼낸 채 아낌없이 모래알 쏟네 yeah 평생 근사한 날만 준대도 우리한테 돌아갈 마음뿐이야 오래 기다렸지 안녕 나의 소울메이트 모든 게 너다워졌어 투명한 매듭에 묶여 한시도 이곳을 못 떠나 Love is the true art 표현력이 갈수록 늘어나 넌 날 글 짓고 그림 그리게 해 만나는 순간 어딘가로 계속 여행 다니는 느낌 Oh I’ll stay by your side 오래 기다렸지 안녕 나의 소울메이트 모든 게 너다워졌어 투명한 매듭에 묶여 한시도 이곳을 못 떠나
31314142,우리 그만하자,로이킴,발라드,그래 아무리 애를 써봐도 될 수 없는 건 할 수 없는 건 결국 다 내 탓인 거겠지 뭐 혼자 기도를 해봐도 가질 수 없는 걸 바라고 있는 내 자신이 더 슬퍼 보였어 내가 바라보고 있는 너의 그 예쁜 눈동자엔 내가 이젠 없어서 우리 이제 그만하자 아프지 말라는 말도 잘 자라는 말도 우리 이제 그만하자 사랑한다는 말도 똑바로 못하면서 내가 잘한 것도 없지 뭐 내 기분대로 맘에 없는 말도 참 많이 하곤 했었는데 다 받아줬던 너는 아마 그래서 이젠 나에게 설레지 않는 걸지도 몰라 내가 바라보고 있는 너의  그 예쁜 눈동자엔 내가 이젠 없어서 우리 이제 그만하자 아프지 말라는 말도 잘 자라는 말도 우리 이제 그만하자 날 사랑한다는 말도 똑바로 못하면서 안돼 가지 마 지금은 아니라고 붙잡아달란 말야 오늘이 지나고 내일이 지나면 우리 이제 오늘이 지나고 내일이 지나면 우리 오늘이 지나고 내일이 지나도
30930312,약속해요 (I.P.U.),Wanna One (워너원),댄스,벚꽃이 떨어지던 날 그댈 처음 만났죠 낯설은 떨림과 두려운 설렘들이  뒤섞이던 날 이제서야 말해요 나 많이 겁이 났었죠 어쩌면 그때가 마지막이라고  생각했었기에 서툰 날 가슴에 품어주었던 못난 날 기꺼이 안아주었던 그대 눈빛을 아직도 기억해요 나 왼쪽 가슴에 새길게요 영원히 약속해요 잊지 않겠다고  날 다시 태어나게 해준 널 I promise you I promise you  내가 더 많이 더 잘할게요 약속해요 놓지 않겠다고  내게 빛이 되어준 그댈 I promise you I promise you  빛나던 봄날 앞에  약속해요 단 하나라도 내 편이 되어주길  바랐던 그때 세상이 날 속여도  너만은 날 믿어줬었지 피지 못한 꽃처럼 시들 수도 있던 날 알아봐 줬던 너니까  흔들리던 날 잡아준 너니까 Oh 새삼스레 하루하루가 너무나 소중해 선물 같은 나날 매일매일이  기념일 같아 태양에 안겨버린 달처럼 너무 예쁘게 어떤 빛보다 더 반짝여 영원히 약속해요 잊지 않겠다고  날 다시 태어나게 해준 널 I promise you I promise you  빛나던 봄날 앞에  약속해요 몇 번의 계절이 스치고  시간이 우리를 지나가도 처음의 우리를 잊지 말아요  I promise you baby  기억해요  나조차도 몰랐던 나를 알아봐 줬던 그대가 있어 지금의 내가 있단 걸  걱정 마 I remember  영원히 I remember Forever and ever I promise you 약속해요 변치 않겠다고  지금 이대로 삶의 끝까지  I promise you I promise you  빛나던 봄날 앞에 I promise you Uh Oh Oh Oh Oh Uh Oh Oh Oh Oh I promise you Uh Oh Oh Oh Oh Uh Oh Oh Oh Oh 그대 앞에 나  약속해요
31388145,너를 만나,폴킴,발라드,너를 만난 그 이후로 사소한 변화들에 행복해져 눈이 부시게 빛 나는 아침 너를 떠올리며 눈 뜨는 하루 식탁 위에 마주 앉아 너의 하루는 어땠는지 묻거나 나의 하루도 썩 괜찮았어 웃으며 대답해 주고 싶어 별것 아닌 일에 맘이 통할 때면 익숙해진 서로가 놀라웠어 널 사랑해 평온한 지금처럼만 영원하고 싶다고 너를 바라보다 생각했어 너를 만나 참 행복했어 나 이토록 사랑할 수 있었던 건 아직 어리고 모자란 내 맘 따뜻한 이해로 다 안아줘서 무심한 말투에 서로 아플 때면 차가워진 사이가 견딜 수 없어 미안해 불안한 지금이라도 영원하고 싶다고 너를 바라보다 생각했어 너를 만나 참 행복했어 나 이토록 사랑할 수 있었던 건 아직 어리고 모자란 내 맘 따뜻한 이해로 다 안아줘서 뜨거웠던 여름 지나 그리워질 빗소리에 하나 둘 수줍어 또 얼굴 붉히면 생각이 많아진 너의 눈에 입 맞출 테니 우리 함께 걸어가기로 해 나를 만나 너도 행복하니 못 해준 게 더 많아서 미안해 이기적이고 불안한 내가 너에게만은 잘하고 싶었어 오랫동안 나 기다려온 완벽한 사랑을 찾은 것 같아 날 잡아줘서 힘이 돼줘서  소중한 배려로 날 안아줘서 너를 만나
